0,1,2,3,4
-57.26846101758601,73.71928547647562,1.0061212578937894e-07,-12.596950523353737,-1.3064845890670842
-57.05778143779971,73.82478767934629,1.006119783431285e-07,-12.612969015097246,-1.3467517349471563
-56.89074848233501,73.86053656073585,1.0061161529818795e-07,-12.620278516539374,-1.3303717093165544
-56.75475478608949,73.86953927387596,1.0061151642844994e-07,-12.624110245910288,-1.3188985584500177
-56.6693705621352,73.87571662421978,1.0061101144662893e-07,-12.625817701340292,-1.1074972125065663
-56.55579778395011,73.84039672163631,1.0061086388676375e-07,-12.624241181369234,-1.02335323973757
-56.47451971887222,73.83973454020423,1.006109362254042e-07,-12.625759797986325,-0.9514410339595933
-56.40036765068202,73.84602893888461,1.006109178226247e-07,-12.627720114175261,-0.9583511899815511
-56.866088702527875,75.04239104442128,1.0061083657109248e-07,-12.751458810384179,-1.0147211956785414
-56.620515199708485,75.17149460185335,1.0061114680944153e-07,-12.770040251061648,-1.239231546492429
-56.43260322115146,75.34590038369727,1.0061110134556761e-07,-12.793463970799385,-1.312419928120847
-56.25649154118957,75.40336419897805,1.0061113803953488e-07,-12.803829946715014,-1.3690684589739792
-56.11669959686948,75.43815788334875,1.0061120677919991e-07,-12.811063469674442,-1.3846948889143709
-56.00793208931608,75.45237897350877,1.0061089070630047e-07,-12.815163357983517,-1.3430485202524802
-55.937583997350444,75.44862045014678,1.0061174938348603e-07,-12.815584338040408,-1.1207060469272234
-55.837924852800406,75.41390391742888,1.006116670876128e-07,-12.814064531835829,-1.0327285421960026
-55.76673467170477,75.41183399358987,1.0061210912248016e-07,-12.815404705690332,-0.9534937362935588
-55.71348948846947,75.41171655651831,1.0061264607933088e-07,-12.816369811695958,-0.8350194252945804
-55.65467164661603,75.41097376728351,1.0061281386971298e-07,-12.817131108947862,-0.7878949033134692
-56.37585283254501,76.57293796039387,1.0061304480841896e-07,-12.93059081818469,-0.8494028710291621
-56.177894008880685,76.72925103106034,1.0061259666500792e-07,-12.949526248279083,-0.8593288934835566
-55.98296492816317,76.81349692730223,1.0061246652212315e-07,-12.960294147412892,-0.8463793085560326
-55.813706321989365,76.87083922233094,1.0061279399105807e-07,-12.967568092738704,-0.833040791094991
-55.6744291821559,76.91892704273864,1.0061296396876091e-07,-12.973291802729708,-0.8272109070990311
-55.56155992238399,76.96202327901351,1.0061333641183003e-07,-12.978069867357062,-0.8315201400663066
-55.4722350683066,76.99994411212317,1.0061366139419146e-07,-12.98200596017537,-0.8283515098664762
-55.3931844338072,77.03113302613544,1.006137052276219e-07,-12.985150489059507,-0.8600156670975857
-55.33587823881988,77.06154136901078,1.0061362132461133e-07,-12.988020783950091,-0.8687109225981576
-56.44274061685933,78.79740637911537,1.0061402900822126e-07,-13.149345535081125,-0.9037462913088893
-56.25474635113208,78.91136471100064,1.0061458476112743e-07,-13.16088652071803,-0.8439373981912983
-56.0453190808504,78.94756235892669,1.0061412265537624e-07,-13.165102497006202,-0.8122555214516034
-55.915469846441276,78.97996042792077,1.0061314605209512e-07,-13.16808534692439,-0.5227476982112736
-55.62392984047631,78.9584123184112,1.0061395978277233e-07,-13.166734658676257,-0.40482929352614705
-55.48159324072862,78.9917980801763,1.0061418119433055e-07,-13.169560102564173,-0.23737545328964926
-55.34217847256068,79.0262327342081,1.0061363787903193e-07,-13.17199126960027,-0.069889279754237
-55.235673194487745,79.076641333732,1.0061317179802428e-07,-13.175366820349552,0.023834861331313892
-55.193699268280085,79.11430014808133,1.006133337461536e-07,-13.177738215423686,0.15543584177074982
-55.15890404647382,79.15587497744919,1.0061292552001384e-07,-13.180301446621499,0.20918162314076427
-55.03345955894573,79.64381724212,1.0061222852317668e-07,-13.215192454792094,0.14382056462381557
-55.315444626785535,79.92974047635899,1.0061242663417934e-07,-13.235886619361018,0.14494338761961145
-55.39152678315244,80.15806206400744,1.006125098281792e-07,-13.251565988663476,0.18327619442871496
-55.401417848064675,80.34687923215813,1.0061191389515083e-07,-13.264200937407882,0.17067349182725752
-55.46675593048626,80.47401686178478,1.0061157626285891e-07,-13.27250159907863,0.22041641227925382
-55.46895600403291,80.58552262941437,1.0061118390978883e-07,-13.279605849957441,0.24892972285777476
-55.4838207882139,80.65558872002357,1.0061219747627875e-07,-13.283718995508584,0.39555138925024097
-55.456227612033146,80.73988427126852,1.0061245801117904e-07,-13.28900248383954,0.4953177716229303
-55.45910273993345,80.79057471087702,1.006131888392355e-07,-13.291915216773045,0.6487700053180434
-55.466075301074376,80.84030621294141,1.00613474398243e-07,-13.29500391917211,0.7483626257477912
-54.71011747492531,82.27297420057367,1.0061402258043898e-07,-13.406499381097024,0.6900452494445162
-55.15096007421843,82.41701685619802,1.0061458486749864e-07,-13.418015619691174,0.6463602682451289
-55.4765828668597,82.53757545065038,1.0061389684042983e-07,-13.427649620558135,0.6458145351757567
-55.68887607772735,82.66105878620436,1.0061405070475453e-07,-13.4372992502002,0.6651564935604682
-55.84430896553511,82.76877074632858,1.0061396254815446e-07,-13.445653175684553,0.6837231397839459
-55.9716577814896,82.85324614457863,1.0061406047322382e-07,-13.452195408768842,0.6937188002558274
-56.07830814698947,82.91672088447153,1.0061416903445797e-07,-13.457075512301216,0.704709868703463
-56.16378438197496,82.96697167991276,1.0061406909016043e-07,-13.460878397900736,0.7207862098169304
-56.22977050659735,83.00680502462977,1.0061391107720868e-07,-13.463789754682224,0.7560940987732107
-55.85206392016033,83.93411616627114,1.0061390414418362e-07,-13.537268553929582,0.6774631316634474
-56.25593186699416,84.03237430412283,1.0061340497585696e-07,-13.546604432411714,0.6100802767886799
-56.57154518332497,84.12734002458086,1.0061297654179616e-07,-13.55515966957878,0.5743149485903067
-56.78895073168881,84.22736232465552,1.0061306087133608e-07,-13.563474878068535,0.5728856980129441
-56.93559766010593,84.32612189883768,1.0061312847948251e-07,-13.571264315592224,0.5705163905628327
-57.05294101853123,84.40526777485282,1.0061289588125384e-07,-13.577322199456596,0.5720266283869542
-57.14073305335359,84.4668687834938,1.006125846033274e-07,-13.581816644239616,0.6162679880701397
-57.188538879435356,84.52041025384221,1.0061270032913612e-07,-13.585440134420171,0.7431498479385751
-57.22305640382069,84.58470799295709,1.0061282568532428e-07,-13.59008725794415,0.7970496549199925
-57.24940104827696,84.61125417642106,1.0061321276226844e-07,-13.59141304793704,1.0054860663986618
-57.277715389528744,84.66038460756684,1.0061306931918426e-07,-13.595148552739946,1.0888887144792332
-56.683602722577504,86.58608026157903,1.006129401266417e-07,-13.764671374024147,1.0993382069360662
-56.957003287857034,86.66969787303856,1.0061262697257991e-07,-13.77434073775813,1.1165967441586804
-57.19181666706931,86.73253060354757,1.0061261105412352e-07,-13.782815585158053,1.004582128125049
-57.41717293820729,86.73153602982167,1.0061266247687483e-07,-13.785634469361469,0.8960545516505932
-57.5943631005423,86.73796182084816,1.0061261776988614e-07,-13.788321854999566,0.8609715058054203
-57.72193824817583,86.77053883060483,1.006126232364979e-07,-13.79260041910192,0.7916317186003156
-57.83040841878884,86.79150801178598,1.0061261033649532e-07,-13.795407010264007,0.7450708286210688
-57.90926872132315,86.81389962848452,1.0061268495846469e-07,-13.79781709709017,0.7309882200544499
-57.96099997040111,86.83548208796465,1.0061272879203258e-07,-13.799738480701734,0.7655000642605307
-57.99852361211704,86.86032685200746,1.0061284275561558e-07,-13.801744862752699,0.7813863444962682
-57.334074894372144,87.94525491442892,1.0061293777098184e-07,-13.887308821536452,0.7499704527966233
-57.583804366520134,88.03888487869393,1.006132311555733e-07,-13.896759767151288,0.7514685735866209
-57.77041972307591,88.12867686365614,1.00613519734469e-07,-13.90521521778454,0.7571316546540704
-57.91609231567041,88.20142388664496,1.0061316956225087e-07,-13.911813448291525,0.7930602005995396
-58.02636320754296,88.27085107112636,1.0061320110053227e-07,-13.917869677090364,0.814577722027715
-58.111006614437485,88.31648319483885,1.0061314703927199e-07,-13.92164752268287,0.9209622954105238
-58.17509354996454,88.37534002840982,1.006129260654948e-07,-13.926595804613008,0.9671710580236834
-58.24557273197722,88.40960943363896,1.0061290742850267e-07,-13.929744539094898,0.9522198961084798
-58.30761449184707,88.42616852379322,1.0061279488519763e-07,-13.931328448836046,0.949622068220414
-58.355915201895016,88.44104251671448,1.0061278501189224e-07,-13.932668909137956,0.9510893414367674
-57.35257345112926,90.33918376082056,1.0061303532028958e-07,-14.087852669329619,0.868209391082374
-57.611151183441976,90.37899616859411,1.0061259951963236e-07,-14.093876355079841,0.8473041676237889
-57.788107838207914,90.43233183128835,1.0061272016959642e-07,-14.099915216243494,0.9282533421196051
-57.90736615187865,90.51823397797396,1.0061292376519806e-07,-14.10819596317834,0.9678965539208789
-58.01957799199443,90.57058364356645,1.0061301269636868e-07,-14.11358078094442,0.9899319739730342
-57.19958123974036,92.16340936852005,1.0061296671864021e-07,-14.243604572785173,0.9006417352041466
-57.364854710765975,92.18641494420845,1.006130742634858e-07,-14.247311000812559,0.8735398281233289
-57.472029953467626,92.21385197014662,1.0061323440853997e-07,-14.250456283291912,0.9731968489587859
-57.54417573932691,92.27001819327536,1.006135020776335e-07,-14.255742480078816,1.0229365237604555
-57.6150499236202,92.30280854552531,1.0061385165762565e-07,-14.259071060617773,1.0463071189457605
-57.67767259023599,92.32399187207528,1.0061387847184796e-07,-14.261362842119436,1.0524846127641578
-57.73867593923726,92.34057138422087,1.0061387833588649e-07,-14.263430568933588,0.9900366418192879
-57.78785604594747,92.34613782003332,1.006138698060917e-07,-14.26426214528256,0.9682863177109382
-57.825674497398424,92.35507098227379,1.006138336368224e-07,-14.265215394628697,0.94325738302136
-57.85677498621206,92.36267297053669,1.0061375509532551e-07,-14.265931522512865,0.9166736183270816
-57.87755524052161,92.36764406621072,1.0061376860200312e-07,-14.266203783186286,0.926024708483484
-57.893807377799874,92.37366015312536,1.0061377764360355e-07,-14.266496349394153,0.9304977081021707
-56.79238702546842,93.90531787172176,1.006137738761653e-07,-14.384977561240134,0.9227050573553385
-56.81091968225359,93.92236794666775,1.0061372957584422e-07,-14.386253487239653,0.9212331282381496
-56.83431102842159,93.93021734279317,1.0061372177022891e-07,-14.386813009312196,0.8972381134279954
-56.852942756656745,93.9353527809674,1.0061371704200805e-07,-14.387051291203576,0.8828349765624574
-56.86499148677308,93.93902001729738,1.0061370215791546e-07,-14.38704549865034,0.8902983811530777
-56.874787871582924,93.94284340140322,1.0061371447102231e-07,-14.3870225879981,0.8937141012001525
-56.88149546952478,93.94535443787062,1.0061376330575153e-07,-14.38683327269816,0.9077477766081898
-56.88628372703152,93.94741302312197,1.0061379172814945e-07,-14.386573494576924,0.9257509530952114
-56.891529160548004,93.949609205616,1.0061382316913265e-07,-14.386343277929925,0.9329525715844575
-56.88698743048658,93.94824756604741,1.0061361886589727e-07,-14.385584299208839,1.0095482256249941
-56.88384562242254,93.9490512606166,1.0061375222025066e-07,-14.385014993777334,1.0758238081863538
-56.88749062368965,93.95139830283128,1.0061379626374609e-07,-14.384753577184638,1.0952730044564447
-55.883941286966596,95.70627769672285,1.0061374215166345e-07,-14.52655260627636,1.1227527320152302
-55.8107118965178,95.69559429847222,1.0061367776647122e-07,-14.523907003260467,1.1361677060303954
-55.75519739659698,95.6819084916436,1.0061378869386553e-07,-14.52121874972819,1.1385394418518284
-55.71058838474142,95.67242188463948,1.0061378866914237e-07,-14.519065229321614,1.131098960991535
-55.677384011988686,95.66631902939635,1.006139680208104e-07,-14.517457238953014,1.0958003815639767
-55.64232882678349,95.66172167086823,1.0061396354806425e-07,-14.515822377585657,1.111559754102497
-55.61428729313804,95.65435525443256,1.0061395253449803e-07,-14.514049016047338,1.1347011108373695
-55.5933771741799,95.64859123491968,1.0061395725766535e-07,-14.512581684012009,1.1424868226484641
-55.576636181350075,95.64479722576688,1.0061394779358507e-07,-14.51138288266665,1.1446366353396864
-55.57039260373087,95.64345487267738,1.0061378856419229e-07,-14.510737773761404,1.0895900702014767
-54.70836692712367,96.92799694811052,1.006133135944654e-07,-14.610082349044909,1.007981904360783
-54.53746766155122,96.92870422762903,1.0061267186823081e-07,-14.605967560707622,0.9701849470407233
-54.41302191761959,96.90737242152362,1.0061229812644923e-07,-14.601010037622958,0.9130289285891628
-54.301519488254044,96.89050018967758,1.006125651514136e-07,-14.596891043525897,0.8984979249020513
-54.21794912213083,96.86569574649457,1.0061241168559221e-07,-14.592744270625532,0.8885952173719474
-54.14333258571922,96.84135629623866,1.0061241582423053e-07,-14.588906571060361,0.9363098093531901
-54.09257695590709,96.81530551173574,1.006124052063358e-07,-14.585360871643994,0.9513019470571015
-54.053702152944204,96.80057396465295,1.006123882095818e-07,-14.583038695258146,0.9239086525915582
-54.01969102158286,96.79271343432787,1.0061248816682868e-07,-14.581404034279485,0.8931938864330875
-53.98967974262687,96.78546324574548,1.0061239822011155e-07,-14.579880577590385,0.8799438119181062
-53.962318647323244,96.77668790678547,1.0061240115603657e-07,-14.578256837156319,0.8980928029744458
-52.96538169708523,97.63721019980089,1.006123103716631e-07,-14.637655006717376,1.00304821773708
-52.79261822633022,97.52722376194504,1.0061227710601843e-07,-14.625322877641622,1.0990379857233257
-52.65280635472746,97.44988754882439,1.0061224132895978e-07,-14.615996974596731,1.1265383833804996
-52.53288005908548,97.41416231085887,1.0061237438014552e-07,-14.610469506106558,1.1243884930238883
-52.433568482398385,97.39358298070032,1.0061241327046526e-07,-14.606469040501866,1.1186631391815773
-52.35633924468692,97.37829974208357,1.0061223789428246e-07,-14.603274494979678,1.0880453247878659
-52.290275465321095,97.36911241782066,1.0061231260263179e-07,-14.600744393163462,1.0671175184561104
-52.23260665318227,97.35859826267861,1.0061229057972546e-07,-14.598164353509262,1.0810734201827574
-52.18905062874445,97.34639102525178,1.0061231878527299e-07,-14.595704027936785,1.08417758609111
-52.156607406751455,97.33840364706506,1.0061237694997147e-07,-14.593874211312869,1.0590333614513465
-51.28886201678713,98.13767866991094,1.0061256162574339e-07,-14.648329011098104,1.122730428881339
-51.02423686882684,98.02898791898554,1.0061240195290483e-07,-14.632773873295978,1.0397068587189289
-50.75973300586983,98.02308828858091,1.0061310282575867e-07,-14.626490431118114,0.9596530405420324
-50.55073453829669,98.01287846329336,1.006135301808717e-07,-14.621103365138424,0.8093605734667904
-50.33374890916195,98.01919296979253,1.006133051185572e-07,-14.617359712489723,0.7319909385689161
-50.178611776094485,97.9900037357421,1.0061353269430158e-07,-14.611974073239551,0.6956574613977738
-50.062732207904965,97.94773572786607,1.0061337636751082e-07,-14.606415913374539,0.7186590981209146
-49.986012835998906,97.89959482009206,1.0061345867974188e-07,-14.601070871302351,0.7465724258656301
-49.92636187148679,97.86221054930748,1.0061358171182765e-07,-14.596908579425104,0.7589968704312021
-48.832579406138244,98.3939291139625,1.0061323637074173e-07,-14.628757720209425,0.8057684514040188
-48.27953312013768,98.6627238175094,1.0061285057802176e-07,-14.64480690043476,0.7865155398769874
-48.10559243625896,98.60285053199561,1.0061280356527547e-07,-14.63806811052322,0.7446130770118509
-47.957681098812564,98.55796707699697,1.0061262700586217e-07,-14.632799350986952,0.7207409080068183
-47.83488483512474,98.50868902531866,1.0061262372370139e-07,-14.627393180654853,0.7908362231741269
-47.75880967705542,98.44822770785069,1.0061264744694437e-07,-14.621464975855917,0.8544814455546612
-47.68498714575997,98.40174832481699,1.0061280564814279e-07,-14.61647623060206,0.9782775557291787
-47.62717872709081,98.36133696922334,1.0061291532496845e-07,-14.61186764071975,1.0953239919377646
-47.58616546895091,98.33736720635301,1.0061287669555421e-07,-14.608736654578504,1.1373370797968543
-47.560277108070245,98.32813646335332,1.0061290892865893e-07,-14.60719067444509,1.1025617701682735
-47.54221861482122,98.32668952355205,1.0061285571051428e-07,-14.60647632640586,1.0328815823816635
-46.82601687537547,98.75311076640247,1.0061337908313832e-07,-14.632010413472761,1.0509442698954117
-46.52666885137122,98.66223911933633,1.0061485154386053e-07,-14.618864171477618,0.9437999579878751
-46.21874935982185,98.65844654212039,1.0061432976647668e-07,-14.6130167748445,0.8905663263092398
-45.98267034760599,98.61603130406742,1.0061450215468197e-07,-14.605100797910492,0.9088582520079829
-45.82142878311623,98.54904381376988,1.0061456881747732e-07,-14.596399953477006,0.9065209817710591
-45.687305114191524,98.50346656231001,1.0061502989691571e-07,-14.590057938724915,0.8858499754069116
-45.58309607970025,98.47440966517128,1.0061478379602857e-07,-14.585686942100372,0.798431678082539
-45.47602580828183,98.46149386745914,1.0061469368567446e-07,-14.582696528319246,0.7604020929298373
-45.4129016726465,98.44507655901482,1.0061451269154459e-07,-14.58009825532512,0.6193443990723336
-45.32605879269755,98.43915775192463,1.0061416912526079e-07,-14.578187594184275,0.5622298623597317
-44.05847136761621,98.72913108332509,1.0061417051522379e-07,-14.589700091923781,0.6062604507035079
-43.806639448254586,98.48744320288134,1.0061458441853813e-07,-14.568719022857328,0.6172747667206119
-43.575620998312516,98.32474795190399,1.0061427825377711e-07,-14.554353947694505,0.6026515790112231
-43.37405089965454,98.21264489216715,1.0061455555176508e-07,-14.544269764885607,0.5705238571424838
-43.20345270303134,98.12847233954928,1.0061468744372513e-07,-14.536625917501102,0.5471490256849387
-43.077763059591575,98.05773737570247,1.0061494251016787e-07,-14.530355065706317,0.5047982610937656
-42.96879343066133,98.00256858533761,1.0061518891099412e-07,-14.525382949194437,0.4814992508395525
-42.889715830138115,97.95066841458775,1.0061522406943379e-07,-14.520836157461916,0.4850711421929988
-42.82473226244971,97.8942319516136,1.0061540037081756e-07,-14.515972991093465,0.6099389247534668
-42.79760168122999,97.83942307937569,1.0061537366335456e-07,-14.511325255130753,0.6836087344763754
-41.78208425862017,98.0913122792475,1.00615218332049e-07,-14.52551834549292,0.8185547555506778
-41.55949405058249,97.81633716762627,1.0061495890459627e-07,-14.503405208516744,0.8444207726117665
-41.31982629944275,97.69406742246615,1.0061443220017085e-07,-14.492455220846201,0.8256013874434096
-41.12376153544182,97.62847419486744,1.0061386571230302e-07,-14.486006798107706,0.7211625600749146
-40.92216338897176,97.60248354650746,1.0061381953270213e-07,-14.482250416060023,0.6728653424394142
-40.793351449977635,97.5624900515632,1.0061358399480146e-07,-14.477951974194964,0.5677286081381296
-40.66041006931677,97.53508095435213,1.006137638597298e-07,-14.474551612497601,0.5218025205772667
-40.57938524892713,97.49875968167817,1.006139098793636e-07,-14.470892526328246,0.462498583185912
-40.515259139733864,97.47209563359918,1.006137621496017e-07,-14.468125066010485,0.37450299756975836
-40.45333503553393,97.44820032156798,1.0061362923704334e-07,-14.46561651339182,0.3190405051685368
-39.15221287581549,97.26816375739494,1.0061395031662705e-07,-14.447627621712494,0.40379059798254396
-39.05600488396736,96.81467061144419,1.0061256670383844e-07,-14.415778357174736,0.39574907108226776
-38.79197546282354,96.55525723349069,1.0061274232740655e-07,-14.396937170443184,0.3646187427362661
-38.55612563030872,96.36732195695917,1.0061256480135632e-07,-14.383176941985651,0.3319903673588206
-38.3773994306988,96.21620155664615,1.0061206278982601e-07,-14.372135931999367,0.3156416698383636
-38.26154948684376,96.09199658875133,1.0061219926041368e-07,-14.363141403754913,0.2905003776512348
-38.16784061325067,95.99528465251885,1.0061170380279468e-07,-14.356054997949773,0.27087553912236506
-38.10271583232014,95.91933587686198,1.0061109945001102e-07,-14.350446809680491,0.23714866470249968
-38.04593818118654,95.85789169983758,1.0061099903714035e-07,-14.345784987369031,0.23027958187279382
-36.177010639859134,95.83966864502808,1.0061110813493346e-07,-14.338929615227979,0.3341160943800617
-36.194220118870135,95.46376693998963,1.006108095254736e-07,-14.314205811176805,0.3404290243990851
-36.038875625640664,95.24440421026576,1.0061045179041281e-07,-14.299231097908672,0.3204116383526413
-35.88781286784687,95.08988872014561,1.0061017572773364e-07,-14.288448932425498,0.29048017780755536
-35.76573796152006,94.97103571468251,1.0061019823758063e-07,-14.280007414722911,0.266707954135634
-35.68132543863441,94.87662927999668,1.0061014218305472e-07,-14.273235039285568,0.23573536608405493
-35.614334844641824,94.80172643009948,1.0061003636354785e-07,-14.26773861856664,0.21630926863566582
-35.57101396956535,94.74080115032419,1.0060985972280806e-07,-14.263192716093648,0.20287432962248197
-35.54149550284417,94.69233646497487,1.0060980212099358e-07,-14.259474517864732,0.19300890204740376
-35.52067866769809,94.65417932043057,1.0060989846154685e-07,-14.25643111858672,0.18553455429343002
-35.50682441844572,94.62700476441503,1.0060993864557006e-07,-14.254131353613566,0.15537035666606888
-33.819762231511355,94.27358366268005,1.0061115690014867e-07,-14.22618732099186,0.3119265464096145
-34.057591411437855,93.67625768043627,1.0061080975253677e-07,-14.187796393749926,0.3199594789767938
-33.86584841676398,93.37182213379126,1.006117196416543e-07,-14.167360646011236,0.26134367550801363
-33.60883996965715,93.17249490694938,1.006123311320416e-07,-14.153446802252677,0.21750864930327166
-33.4447593742658,93.0067571606983,1.0061143388473588e-07,-14.141866019006809,0.2027068005054172
-33.360006348886586,92.87134651718434,1.0061163514977812e-07,-14.132457751983653,0.19031284214226826
-33.300782887087024,92.76659710034161,1.0061151256676067e-07,-14.12508628564295,0.1755700813528161
-31.400450943692853,92.51570718111701,1.0061100685658541e-07,-14.102869499546737,0.31574286539024665
-31.564366410302288,91.96626208786151,1.0061064575641712e-07,-14.067090572768501,0.3712878608698077
-31.45693471768947,91.6391729326174,1.0061064639376443e-07,-14.044997595308168,0.3616754289667038
-31.266108776074304,91.43774953696105,1.0061124102901922e-07,-14.030881780621838,0.3681360853023522
-31.13712371560679,91.2763114825371,1.0061108982357595e-07,-14.019417513276586,0.3980377796944232
-31.05719564102929,91.14799185701364,1.006110401283947e-07,-14.010207540582956,0.3973610118687802
-30.96559275527903,91.0510701429775,1.0061104019351102e-07,-14.002879168598378,0.47981686874401364
-30.928347208996154,90.959868409758,1.0061103991294055e-07,-13.995940273371303,0.540252306648725
-30.887740252084374,90.90032322956722,1.0061100481245558e-07,-13.991129979334563,0.557696730349148
-30.85546645543914,90.8709094398237,1.0061087946072233e-07,-13.988589907128878,0.4625287787951636
-30.80109242850903,90.85477239801781,1.0061114483892404e-07,-13.986770247010234,0.42349115222943906
-30.774878313262974,90.84150690631495,1.0061056623055791e-07,-13.985295785307379,0.3267662928478483
-29.83356990177847,90.43977035506074,1.006101147021624e-07,-13.954228287024007,0.44827502442878464
-29.79511193155201,89.85159131952358,1.0060891218897151e-07,-13.91294908526957,0.4399493423351198
-29.465673862968128,89.561127386676,1.006079379752287e-07,-13.891574871869151,0.40536534281937175
-29.16545479807786,89.35094742286208,1.0060709562821036e-07,-13.87575924319436,0.430707036745286
-29.0187094851154,89.15576689553332,1.006069275081841e-07,-13.861429503049443,0.4219476434421434
-28.867918835724808,89.02066240468848,1.0060697192818698e-07,-13.85121505134406,0.41691547634305354
-28.75680646575433,88.91627671418577,1.0060780123883218e-07,-13.843253305672262,0.37965092535636813
-28.649174851184508,88.84052819081376,1.0060776635041047e-07,-13.837243889776902,0.3509256592783967
-28.571832876527736,88.77668715688948,1.006073574625534e-07,-13.832127860479641,0.3271185713607613
-28.51500114666758,88.72349499973309,1.0060782250199138e-07,-13.827788511390583,0.3126126546643027
-27.533106803453737,88.34303425538934,1.0060811290578385e-07,-13.798943748449432,0.49257761387862053
-27.607611803928666,87.6490556246885,1.0060784307183169e-07,-13.750178317512304,0.5855388488826738
-27.394604264137698,87.26265755626852,1.0060817039420575e-07,-13.721445675388306,0.7022105441084957
-27.213641028589386,86.98078626128088,1.006069023569136e-07,-13.69955022707344,0.7217633681249583
-26.996005364249836,86.8464821034495,1.006071936286568e-07,-13.688287877522777,0.7197860516033294
-26.815659852503416,86.75654210958123,1.006074205399041e-07,-13.680254013365449,0.7202808232334431
-26.677181775445746,86.68609435678617,1.0060745150184564e-07,-13.6737158283955,0.7119725878808525
-26.5719178215447,86.63669587913186,1.0060786077603694e-07,-13.66896133381271,0.6408424869842925
-26.46388389021226,86.60912756830682,1.0061017508702258e-07,-13.665749688861439,0.5963463284976922
-26.38356096587268,86.57749759884645,1.0062169334608191e-07,-13.662319986399929,0.5750674439583295
-26.07732323588852,86.09299081526653,1.0066411729550965e-07,-13.623425284918644,0.7083764444489924
-25.855565200126073,85.6487852025965,1.0067685742433283e-07,-13.587265005503873,0.7229704265083785
-25.51877409716269,85.44880193257802,1.0067671891347504e-07,-13.56939460372606,0.7290679929617503
-25.245549041496744,85.30385572685759,1.0067597739693608e-07,-13.556026205129568,0.713806007036858
-25.01437067559698,85.2028654624713,1.0067532750875053e-07,-13.546253081128112,0.688473799145504
-24.82929256681879,85.12779976621991,1.0067502954543775e-07,-13.538797810870214,0.6192179883218021
-24.65175404797636,85.07810924145856,1.0067452314885189e-07,-13.53330844593243,0.5844632221896349
-24.52881593255543,85.02301959726299,1.0067456106905244e-07,-13.527764325010978,0.5457513162670676
-24.428169024532664,84.97563859269694,1.0067447893523317e-07,-13.522978129765665,0.5251000802511241
-24.353602352524277,84.93052423620482,1.0067463409376468e-07,-13.518537493740512,0.5245097482608778
-24.301058417457078,84.89062167163102,1.0067448357482991e-07,-13.514642304798999,0.5201247150212513
-24.076773684437775,84.44077912598529,1.0067489437010082e-07,-13.47950081424177,0.6469148442125282
-23.91132181203193,84.03842063730865,1.0067489589587477e-07,-13.447548905234557,0.6808393780310217
-23.65023661015951,83.83350597497981,1.0067476426419427e-07,-13.430155663590613,0.6716924968745915
-23.405468738348713,83.70827259349839,1.0067453906428694e-07,-13.418867685149689,0.6526875634813847
-23.20556180743256,83.61347822069764,1.0067524126080233e-07,-13.410047503808006,0.6335947444217678
-23.047302997597388,83.53582584047739,1.0067543414561042e-07,-13.402700977136023,0.6168537124925713
-22.92135978814225,83.47013365117648,1.00675461863365e-07,-13.396395583916009,0.6150309424508773
-22.82775876267234,83.4125963781207,1.0067536621848726e-07,-13.390877304952262,0.6079692171628697
-22.747778124930527,83.36516003068688,1.006754488263282e-07,-13.386155979352639,0.6307646039375459
-22.692950409624935,83.32277664438989,1.0067564966495901e-07,-13.381954499977333,0.6351489862204528
-23.24294607933489,82.21098683650439,1.006754297929777e-07,-13.29785348686138,0.8226456506467579
-23.009275755808563,81.71231744784448,1.006749817075141e-07,-13.255021719963828,0.9852175101178448
-22.72019561336176,81.40829373418373,1.0067555972100937e-07,-13.22594811363694,1.057405113249025
-22.44669814676465,81.26974827799809,1.0067603885429852e-07,-13.210661934868655,1.0560116186295312
-22.21091449619727,81.21077530672035,1.0067587038663032e-07,-13.202344824226238,1.0443560560962326
-22.027302655261597,81.17045124467604,1.0067616592650163e-07,-13.196013142388997,0.98853631694153
-21.870880741808737,81.15383502662688,1.0067642047155978e-07,-13.191960752428264,0.9116140196818366
-21.73181453397112,81.14204628323576,1.0067665531917131e-07,-13.188336914934894,0.8769780479315533
-21.62856936562028,81.11834126553686,1.0067639176339839e-07,-13.184118234882616,0.8407507996863315
-21.54192007047554,81.09674243957397,1.006763917842002e-07,-13.180326540381408,0.8230260076636803
-21.466500263990536,81.07107992820947,1.0067637957578585e-07,-13.176295311878178,0.8742453992753332
-21.924555314741077,79.90420547601414,1.0067641247453267e-07,-13.076597879314876,1.094477634536312
-21.68455518488133,79.60600604471607,1.0067688233321558e-07,-13.043967364286457,1.1932136224324041
-21.438879372208792,79.48597116630003,1.0067662687993833e-07,-13.027364302292117,1.2414031007459707
-21.238158199184777,79.42656079776202,1.0067622020475335e-07,-13.017018973770554,1.2378836869675793
-21.077210504203705,79.4032150238825,1.0067631077145062e-07,-13.010831869804854,1.180340691767974
-20.935587713055114,79.40065953033712,1.0067654758301158e-07,-13.006734050379949,1.1529327441716741
-20.824371816200216,79.38844270287862,1.0067672540101441e-07,-13.002212393303498,1.119500301990115
-20.73006735220203,79.3781239016999,1.00676467407812e-07,-12.998172648277356,1.1029508584651173
-20.65231180340213,79.3649323517131,1.0067638761065833e-07,-12.994199868625563,1.0995417307278066
